ticker,date,score_100,score_equal,score_risk2x,score_risk4x,score_risk_only,20거래일(약1개월),60거래일(약3개월),120거래일(약6개월)
005490.KS,2024-02-20,24.8,35.2,38.7,43.6,64.0,-3.0681818181818143,-10.56818181818182,-24.431818181818176
005490.KS,2024-03-20,16.0,27.6,31.6,37.3,60.8,-8.558030480656509,-12.54396248534584,-15.94372801875733
005490.KS,2024-04-18,15.9,27.5,31.9,38.2,64.0,0.8974358974358942,-6.282051282051282,-11.538461538461542
005490.KS,2024-05-21,25.3,35.6,39.7,45.4,69.1,-5.209656925031769,-15.501905972045748,-29.47903430749682
005490.KS,2024-06-19,19.8,30.9,35.3,41.6,67.5,-2.0107238605898137,-3.887399463806973,-27.345844504021443
005490.KS,2024-07-17,20.6,31.5,34.4,38.4,54.9,-9.028727770177836,-5.608755129958965,-29.68536251709987
005490.KS,2024-08-14,9.6,22.1,25.0,29.1,46.1,7.81954887218046,-16.541353383458645,-25.26315789473684
005490.KS,2024-09-12,48.2,55.4,55.1,54.7,53.2,-3.765690376569042,-24.407252440725248,-12.831241283124127
005490.KS,2024-10-18,17.6,29.0,32.8,38.3,60.6,-19.565217391304344,-25.5072463768116,-26.521739130434785
005490.KS,2024-11-15,0.0,12.2,15.4,20.0,38.8,-2.3423423423423406,-10.450450450450454,-11.531531531531536
005490.KS,2024-12-13,15.7,27.3,29.7,33.1,47.1,-5.166051660516602,15.313653136531368,-4.4280442804428
005490.KS,2025-01-15,9.7,22.2,26.6,32.8,58.4,-3.3073929961089488,-1.3618677042801508,18.8715953307393
005490.KS,2025-02-18,15.1,26.8,29.0,32.0,44.6,25.75452716297786,-1.2072434607645843,24.346076458752503
005490.KS,2025-03-19,58.6,64.3,61.9,58.5,44.2,-18.879999999999995,-17.12,-9.919999999999996
005490.KS,2025-04-16,6.7,19.5,22.5,26.7,44.1,-3.15581854043393,20.512820512820507,15.581854043392497
005490.KS,2025-05-19,8.7,21.3,24.6,29.3,48.5,5.498981670061109,25.86558044806517,27.90224032586559
005490.KS,2025-06-18,20.9,31.8,34.3,37.9,52.6,17.953667953667953,8.68725868725868,23.359073359073367
005490.KS,2025-07-16,55.7,61.8,59.6,56.5,43.9,1.1456628477905184,-4.091653027823239,12.929623567921444
009150.KS,2022-09-01,16.8,28.3,32.6,38.6,63.5,-13.33333333333333,4.444444444444451,8.81481481481481
009150.KS,2022-10-04,15.2,26.9,30.6,35.7,57.0,3.418803418803429,14.529914529914524,32.82051282051282
009150.KS,2022-11-02,23.0,33.6,37.3,42.5,63.9,16.528925619834702,19.58677685950414,15.454545454545451
009150.KS,2022-11-30,63.6,68.6,67.9,66.9,62.8,-4.964539007092195,4.184397163120557,1.4184397163120588
009150.KS,2022-12-28,33.0,42.2,45.3,49.8,68.1,7.9850746268656625,15.970149253731346,7.761194029850738
009150.KS,2023-01-30,41.4,49.5,51.2,53.7,63.9,1.520387007601931,-3.455425017277125,4.28472702142364
009150.KS,2023-02-27,41.1,49.2,51.1,53.8,64.8,5.786249149081013,-2.6548672566371723,-2.042205582028589
009150.KS,2023-03-28,52.3,58.9,60.8,63.6,74.9,-10.1029601029601,-7.078507078507079,-8.751608751608753
009150.KS,2023-04-25,12.7,24.7,30.0,37.4,68.1,2.3622047244094446,8.017179670722975,0.7874015748031482
009150.KS,2023-05-25,26.0,36.2,40.4,46.4,71.1,0.9790209790209836,0.6293706293706292,-3.706293706293706
009150.KS,2023-06-26,29.1,38.8,43.3,49.7,75.9,4.501385041551242,-1.8005540166205036,3.739612188365649
009150.KS,2023-07-24,37.9,46.4,49.4,53.6,71.0,-4.638833664678598,-6.693174287607684,-2.2531477799867417
009150.KS,2023-08-22,15.5,27.2,32.2,39.3,68.5,-1.459346768589298,-4.308547602501733,-4.8644892286309975
009150.KS,2023-09-19,19.3,30.4,35.0,41.5,68.2,-0.7052186177715081,5.641748942172065,4.090267983074747
009150.KS,2023-10-24,31.4,40.9,44.3,49.2,69.1,-2.2017045454545414,4.758522727272729,4.190340909090917
009150.KS,2023-11-21,18.1,29.4,31.8,35.2,49.4,8.787218591140157,-0.5809731299927345,15.032679738562084
009150.KS,2023-12-19,58.7,64.4,65.0,65.8,69.2,-1.5353805073431204,-1.4686248331108098,1.4686248331108098
009150.KS,2024-01-19,38.6,47.1,49.5,52.9,66.9,-7.186440677966099,-0.5423728813559348,17.08474576271186
009150.KS,2024-02-20,11.9,24.0,30.7,40.1,79.0,7.815924032140242,15.70489408327247,3.87143900657414
009150.KS,2024-03-20,46.4,53.8,56.1,59.4,72.8,-0.6097560975609762,2.981029810298108,-11.178861788617889
009150.KS,2024-04-18,35.1,44.0,45.7,48.0,57.6,7.975460122699385,17.723244717109754,-16.155419222903888
009150.KS,2024-05-21,61.4,66.7,67.2,67.9,70.6,-4.040404040404044,-10.22727272727273,-30.49242424242424
009150.KS,2024-06-19,25.0,35.4,40.2,47.1,75.5,13.61842105263158,-13.749999999999996,-17.039473684210527
009150.KS,2024-07-17,68.4,72.8,72.4,72.0,70.0,-17.660683265778808,-28.778228141285467,-28.720324261725537
009150.KS,2024-08-14,7.8,20.5,25.3,32.1,60.2,-7.805907172995785,-22.57383966244726,2.1800281293952173
009150.KS,2024-09-12,17.8,29.1,33.4,39.5,64.5,-6.178489702517165,-3.813882532418,5.263157894736836
009150.KS,2024-10-18,7.7,20.4,25.5,32.7,62.2,-10.48780487804878,0.0813008130081227,-1.951219512195124
009150.KS,2024-11-15,11.9,24.1,28.5,34.7,60.4,14.532243415077197,31.97093551316985,9.627611262488657
009150.KS,2024-12-13,50.1,57.0,56.6,56.0,53.8,-2.3790642347343405,9.436954797779553,5.47184773988898
009150.KS,2025-01-15,38.4,46.9,47.8,49.2,54.6,18.034118602761986,-2.0308692120227456,12.103980503655553
009150.KS,2025-02-18,58.9,64.6,64.6,64.6,64.6,-5.024088093599454,-16.93048864418445,12.112869924294568
009150.KS,2025-03-19,30.9,40.5,44.2,49.5,71.4,-12.608695652173918,-3.6231884057971055,36.23188405797102
009150.KS,2025-04-16,27.1,37.2,38.8,41.0,50.4,0.0829187396351516,14.427860696517405,71.64179104477613
009150.KS,2025-05-19,15.8,27.4,31.3,36.8,59.4,10.190555095277553,34.96271748135875,76.47058823529412
009150.KS,2025-06-18,48.1,55.3,55.8,56.6,59.9,3.759398496240607,41.35338345864661,104.51127819548871
009150.KS,2025-07-16,52.2,58.8,59.3,60.1,63.1,18.043478260869563,50.0,106.15942028985508
090430.KS,2022-09-01,6.7,19.6,24.4,31.2,59.4,-14.166666666666671,8.749999999999991,17.166666666666664
090430.KS,2022-10-04,7.2,20.0,23.8,29.2,51.5,-0.4854368932038833,36.893203883495154,28.446601941747574
090430.KS,2022-11-02,29.1,38.9,39.5,40.5,44.4,27.31707317073171,41.17073170731707,17.658536585365848
090430.KS,2022-11-30,64.8,69.7,66.5,62.0,43.2,8.045977011494255,7.73946360153257,-13.026819923371647
090430.KS,2022-12-28,61.1,66.4,64.8,62.5,52.9,2.624113475177303,-6.17021276595745,-28.08510638297872
090430.KS,2023-01-30,45.1,52.7,53.1,53.6,55.9,-2.833448514167247,-16.655148583275746,-29.78576364892882
090430.KS,2023-02-27,29.1,38.9,40.8,43.6,54.9,-5.903271692745382,-19.27453769559033,-15.576102418207682
090430.KS,2023-03-28,11.6,23.8,27.7,33.3,56.2,-8.843537414965985,-23.356009070294785,-4.761904761904767
090430.KS,2023-04-25,10.7,23.0,25.5,28.9,43.0,-5.887230514096187,-15.754560530679928,-7.213930348258701
090430.KS,2023-05-25,9.6,22.0,26.2,32.0,56.2,-10.660792951541854,4.581497797356837,18.502202643171817
090430.KS,2023-06-26,5.2,18.3,23.1,29.9,58.0,0.1972386587771213,24.26035502958579,33.530571992110445
090430.KS,2023-07-24,14.1,25.9,29.3,34.0,53.4,16.830708661417315,10.137795275590555,29.429133858267708
090430.KS,2023-08-22,42.5,50.4,47.8,44.1,28.9,6.149957877000833,13.31086773378265,6.908171861836565
090430.KS,2023-09-19,47.9,55.1,55.8,56.9,61.4,-11.190476190476195,7.460317460317456,-10.158730158730156
090430.KS,2023-10-24,13.6,25.5,29.7,35.6,59.9,20.196604110813237,17.515638963360146,30.92046470062555
090430.KS,2023-11-21,45.6,53.1,51.8,49.9,42.2,0.6691449814126393,-5.6505576208178425,37.397769516728616
090430.KS,2023-12-19,42.6,50.5,51.8,53.5,60.9,-2.8803545051698687,-16.395864106351553,31.75775480059084
090430.KS,2024-01-19,22.9,33.6,35.8,38.9,51.7,-3.4980988593155904,11.406844106463886,23.4980988593156
090430.KS,2024-02-20,11.7,23.9,26.2,29.5,43.1,-10.795902285263992,45.626477541371166,-7.092198581560282
090430.KS,2024-03-20,14.4,26.2,30.7,37.0,63.0,29.41696113074206,57.597173144876336,32.42049469964665
090430.KS,2024-04-18,79.6,82.4,79.4,75.2,57.8,26.143344709897608,10.853242320819124,-14.607508532423209
090430.KS,2024-05-21,73.4,77.1,75.5,73.3,64.2,-3.463203463203468,-36.201298701298704,-41.504329004329
090430.KS,2024-06-19,38.7,47.2,47.5,47.9,49.7,-8.968609865470857,-15.97533632286996,-37.4439461883408
090430.KS,2024-07-17,25.7,35.9,38.6,42.3,57.6,-27.40147783251231,-22.967980295566505,-29.74137931034483
090430.KS,2024-08-14,6.3,19.3,21.9,25.7,41.2,27.141645462256147,-8.312128922815942,-2.459711620016969
090430.KS,2024-09-12,50.4,57.3,57.7,58.3,60.9,-16.544362908605738,-25.550366911274185,-26.15076717811875
090430.KS,2024-10-18,9.2,21.7,24.5,28.5,44.9,-13.589128697042362,-8.792965627498006,-10.871302957633889
090430.KS,2024-11-15,7.9,20.6,24.1,29.1,49.5,3.237742830712298,6.382978723404253,12.210915818686408
090430.KS,2024-12-13,26.3,36.5,37.8,39.7,47.5,2.240143369175618,-0.8064516129032251,18.100358422939067
090430.KS,2025-01-15,33.8,42.9,44.0,45.6,52.1,0.7887817703768674,-2.278702892199824,18.31726555652935
090430.KS,2025-02-18,26.9,37.0,37.9,39.1,44.1,-3.739130434782612,5.478260869565221,6.608695652173924
090430.KS,2025-03-19,11.2,23.4,27.4,33.0,56.0,0.7226738934055899,19.060523938572715,8.310749774164417
090430.KS,2025-04-16,26.6,36.7,38.2,40.4,49.4,8.789237668161443,21.07623318385649,5.560538116591918
090430.KS,2025-05-19,46.8,54.1,55.0,56.3,61.6,8.656224237427868,1.0717230008244094,5.028854080791434
090430.KS,2025-06-18,47.3,54.6,54.7,54.9,55.6,2.427921092564489,-9.028831562974204,-7.587253414264039
090430.KS,2025-07-16,31.0,40.5,41.1,42.0,45.5,-9.185185185185183,-12.814814814814811,-11.185185185185189
011070.KS,2022-09-01,18.8,30.0,34.6,41.0,67.6,-15.476190476190476,-7.58928571428571,-15.625
011070.KS,2022-10-04,7.4,20.2,23.8,28.8,49.5,1.4084507042253502,-7.218309859154925,-5.809859154929575
011070.KS,2022-11-02,20.1,31.1,35.0,40.6,63.4,7.8125,-4.6875,-10.59027777777778
011070.KS,2022-11-30,43.9,51.6,52.7,54.3,60.6,-15.136876006441224,-8.695652173913048,-7.568438003220612
011070.KS,2022-12-28,7.0,19.8,24.3,30.8,57.2,4.174573055028463,1.5180265654648917,16.88804554079697
011070.KS,2023-01-30,19.1,30.3,34.5,40.6,65.5,3.278688524590168,-6.193078324225865,1.6393442622950838
011070.KS,2023-02-27,45.4,52.9,54.1,55.8,62.9,-5.64373897707231,1.2345679012345734,-8.64197530864198
011070.KS,2023-03-28,24.6,35.0,38.5,43.5,64.0,-3.738317757009346,15.140186915887854,-6.355140186915886
011070.KS,2023-04-25,19.9,30.9,34.6,39.8,61.3,11.456310679611658,8.349514563106798,-12.233009708737864
011070.KS,2023-05-25,49.3,56.3,57.6,59.4,66.9,7.317073170731714,-9.756097560975608,-11.149825783972124
011070.KS,2023-06-26,52.0,58.6,59.9,61.7,69.2,-9.41558441558441,-18.66883116883117,-23.051948051948056
011070.KS,2023-07-24,14.0,25.8,30.9,38.1,67.6,-7.168458781362008,-18.99641577060932,-22.22222222222222
011070.KS,2023-08-22,11.7,23.9,28.7,35.4,63.3,-3.2818532818532864,-1.544401544401541,-23.822393822393817
011070.KS,2023-09-19,15.7,27.3,31.5,37.5,62.1,-9.78043912175649,-5.389221556886225,-23.23353293413174
011070.KS,2023-10-24,11.7,23.9,28.2,34.4,59.7,12.831858407079654,-3.9823008849557473,-17.43362831858407
011070.KS,2023-11-21,47.2,54.5,54.9,55.5,57.9,-7.058823529411762,-22.62745098039216,-7.450980392156858
011070.KS,2023-12-19,24.1,34.6,37.2,40.8,56.0,-8.43881856540084,-18.860759493670887,11.81434599156117
011070.KS,2024-01-19,15.7,27.3,30.2,34.2,50.9,-9.078341013824886,-14.009216589861753,36.866359447004605
011070.KS,2024-02-20,9.9,22.3,26.9,33.4,60.1,-2.5342118601115016,19.61479979726306,26.71059300557525
011070.KS,2024-03-20,14.5,26.3,29.4,33.9,52.2,-2.9641185647425905,37.80551222048882,18.82475299011961
011070.KS,2024-04-18,17.9,29.2,32.1,36.2,53.1,26.4737406216506,59.16398713826367,3.8049303322615247
011070.KS,2024-05-21,57.1,63.0,61.5,59.5,51.0,12.288135593220328,5.932203389830515,-31.313559322033903
011070.KS,2024-06-19,64.0,69.0,67.1,64.4,53.4,12.075471698113205,-13.773584905660377,-35.39622641509435
011070.KS,2024-07-17,66.9,71.4,71.1,70.5,68.4,-15.82491582491582,-34.78114478114478,-45.38720538720538
011070.KS,2024-08-14,9.9,22.3,24.9,28.5,43.5,-8.599999999999996,-35.160000000000004,-34.0
011070.KS,2024-09-12,13.6,25.6,28.4,32.5,49.4,-15.229759299781186,-25.076586433260395,-30.153172866520784
011070.KS,2024-10-18,2.7,16.1,20.7,27.3,54.5,-16.313887454827046,-16.262261228704176,-29.168817759421785
011070.KS,2024-11-15,0.0,13.0,16.3,20.8,39.6,5.613818630475009,1.7890191239975373,-11.41270820481185
011070.KS,2024-12-13,33.2,42.4,43.3,44.5,49.5,-5.257009345794394,-6.775700934579443,-10.39719626168224
011070.KS,2025-01-15,13.4,25.4,28.1,32.1,48.3,1.726263871763245,-15.413070283600494,-5.055487053020958
011070.KS,2025-02-18,27.3,37.3,38.6,40.4,47.9,-3.272727272727272,-12.969696969696964,2.6666666666666616
011070.KS,2025-03-19,16.7,28.2,30.2,33.1,44.7,-14.035087719298245,-3.884711779448624,2.7568922305764465
011070.KS,2025-04-16,10.0,22.4,23.8,25.7,33.8,4.664723032069973,12.244897959183664,52.696793002915456
011070.KS,2025-05-19,17.2,28.6,30.0,32.0,40.2,6.8245125348189495,17.966573816155986,68.87186629526462
011070.KS,2025-06-18,47.1,54.4,53.4,52.0,46.2,0.3911342894393765,6.910039113428934,91.98174706649284
011070.KS,2025-07-16,44.6,52.3,51.9,51.4,49.1,10.000000000000009,36.03896103896105,83.44155844155846
004020.KS,2022-09-01,16.6,28.1,32.5,38.6,64.1,-8.217054263565892,5.116279069767438,11.782945736434105
004020.KS,2022-10-04,9.5,22.0,24.8,28.6,44.6,-0.6756756756756799,8.277027027027017,15.202702702702698
004020.KS,2022-11-02,25.6,35.9,38.0,41.1,53.6,15.306122448979597,18.197278911564617,24.31972789115646
004020.KS,2022-11-30,55.1,61.3,61.4,61.6,62.4,-5.457227138643073,6.342182890855463,1.474926253687325
004020.KS,2022-12-28,26.8,36.9,39.6,43.4,59.1,8.42433697347893,6.396255850234001,7.176287051482055
004020.KS,2023-01-30,42.5,50.4,51.5,53.1,59.5,3.7410071942445935,5.179856115107917,-2.302158273381294
004020.KS,2023-02-27,57.9,63.7,62.6,61.0,54.2,-5.409153952843271,-4.576976421636614,-4.438280166435504
004020.KS,2023-03-28,17.2,28.6,32.0,36.9,56.9,7.184750733137824,0.7331378299120228,15.542521994134905
004020.KS,2023-04-25,51.0,57.8,59.2,61.2,69.4,-5.882352941176472,-7.113543091655272,-11.627906976744184
004020.KS,2023-05-25,14.6,26.4,31.1,37.8,65.3,-0.1453488372093025,0.1453488372092914,2.180232558139528
004020.KS,2023-06-26,24.3,34.8,38.3,43.4,64.1,-1.1644832605531286,14.701601164483268,1.0189228529839944
004020.KS,2023-07-24,27.8,37.7,41.8,47.6,71.5,1.4727540500736325,-4.860088365243009,-6.921944035346095
004020.KS,2023-08-22,24.5,34.9,38.0,42.5,60.8,14.368650217706811,2.0319303338171224,3.047895500725684
004020.KS,2023-09-19,63.0,68.1,68.6,69.2,71.9,-18.020304568527923,-11.92893401015228,-17.00507614213198
004020.KS,2023-10-24,11.1,23.4,28.5,35.7,65.5,8.823529411764696,-2.1671826625387025,-0.7739938080495334
004020.KS,2023-11-21,30.8,40.3,43.0,46.8,62.4,-1.2802275960170697,0.9957325746799528,-10.384068278805126
004020.KS,2023-12-19,29.2,38.9,43.4,49.6,75.5,-8.933717579250722,-5.763688760806918,-16.570605187319888
004020.KS,2024-01-19,12.9,24.9,29.5,36.0,62.6,12.341772151898734,1.4240506329114,-7.753164556962022
004020.KS,2024-02-20,36.9,45.6,46.3,47.3,51.6,-7.887323943661972,-11.267605633802813,-26.901408450704224
004020.KS,2024-03-20,17.1,28.6,33.1,39.6,66.2,-1.9877675840978548,-11.46788990825688,-27.217125382263
004020.KS,2024-04-18,27.6,37.6,41.1,46.0,66.2,-1.716068642745705,-9.048361934477375,-14.97659906396256
004020.KS,2024-05-21,20.5,31.5,35.4,41.0,63.9,-8.0952380952381,-17.619047619047624,-33.80952380952381
004020.KS,2024-06-19,14.5,26.3,31.4,38.5,67.9,0.6908462867012188,-17.789291882556135,-23.834196891191706
004020.KS,2024-07-17,23.4,33.9,38.3,44.5,70.1,-10.977701543739284,-6.5180102915952,-25.72898799313894
004020.KS,2024-08-14,9.0,21.6,25.4,30.9,53.2,-8.285163776493254,-19.653179190751445,-5.587668593448935
004020.KS,2024-09-12,13.6,25.6,29.6,35.2,58.6,14.495798319327724,-7.352941176470584,20.3781512605042
004020.KS,2024-10-18,40.4,48.6,49.2,50.0,53.4,-23.486238532110093,-20.55045871559633,-15.963302752293574
004020.KS,2024-11-15,1.8,15.3,18.9,23.9,44.7,5.755395683453246,17.50599520383693,17.74580335731415
004020.KS,2024-12-13,14.6,26.4,27.7,29.7,37.8,-1.814058956916098,29.931972789115655,31.97278911564625
004020.KS,2025-01-15,20.6,31.6,33.7,36.7,49.2,13.163972286374136,5.773672055427248,60.96997690531178
004020.KS,2025-02-18,57.9,63.7,61.9,59.3,48.6,16.938775510204085,0.2040816326530636,36.73469387755102
004020.KS,2025-03-19,52.6,59.1,56.9,53.7,40.5,-20.06980802792321,1.5706806282722583,29.144851657940677
004020.KS,2025-04-16,7.3,20.1,22.9,26.7,42.8,7.205240174672478,52.18340611353711,45.41484716157205
004020.KS,2025-05-19,23.1,33.7,36.1,39.4,53.0,18.5336048879837,36.45621181262728,30.9572301425662
004020.KS,2025-06-18,50.5,57.3,56.6,55.6,51.6,19.759450171821303,27.147766323024047,8.762886597938135
004020.KS,2025-07-16,63.3,68.3,65.6,61.6,45.4,-3.873744619799136,-4.44763271162123,-11.621233859397416
010950.KS,2022-09-01,35.6,44.5,46.8,50.0,63.4,-15.640766902119074,-12.00807265388496,-17.96165489404642
010950.KS,2022-10-04,18.3,29.6,33.2,38.3,59.5,9.928229665071765,3.229665071770338,-6.818181818181824
010950.KS,2022-11-02,51.1,57.8,58.7,60.0,65.4,-5.114254624591952,-2.393906420021763,-16.213275299238305
010950.KS,2022-11-30,17.9,29.2,33.7,40.2,66.8,-1.0321100917431214,-6.766055045871555,-14.10550458715596
010950.KS,2022-12-28,30.3,39.9,43.4,48.3,68.6,3.939745075318646,-9.73348783314021,-17.72885283893395
010950.KS,2023-01-30,27.7,37.7,41.1,45.9,65.8,-9.364548494983282,-14.158305462653288,-19.17502787068004
010950.KS,2023-02-27,25.7,36.0,40.4,46.7,72.5,-4.182041820418203,-7.872078720787212,-10.332103321033214
010950.KS,2023-03-28,19.3,30.4,34.9,41.2,67.4,-1.1553273427471145,-8.857509627727856,2.5673940949935803
010950.KS,2023-04-25,19.7,30.8,34.5,39.7,61.3,-2.727272727272722,-5.844155844155841,-9.480519480519478
010950.KS,2023-05-25,18.1,29.4,34.1,40.6,67.8,-5.206942590120156,-2.670226969292389,-6.408544726301734
010950.KS,2023-06-26,15.4,27.0,32.3,39.9,70.9,2.1126760563380254,12.53521126760564,-2.3943661971830954
010950.KS,2023-07-24,39.5,47.8,50.0,52.9,65.3,0.5517241379310311,-3.86206896551724,-8.275862068965523
010950.KS,2023-08-22,26.1,36.3,39.5,44.1,62.8,9.60219478737998,-3.84087791495199,3.978052126200282
010950.KS,2023-09-19,55.8,61.9,61.8,61.6,61.1,-12.765957446808509,-13.2665832290363,-2.252816020025028
010950.KS,2023-10-24,10.7,23.0,27.6,34.1,60.8,0.5738880918221057,-4.591104734576756,8.177905308464851
010950.KS,2023-11-21,25.3,35.6,39.0,43.9,63.9,-1.1412268188302432,8.131241084165474,-1.1412268188302432
010950.KS,2023-12-19,31.6,41.0,45.2,51.0,75.2,-4.040404040404044,12.698412698412698,-2.020202020202022
010950.KS,2024-01-19,20.0,31.0,35.2,41.1,65.4,13.984962406015033,13.383458646616544,2.4060150375939893
010950.KS,2024-02-20,70.2,74.3,73.6,72.5,68.1,3.034300791556732,-8.575197889182062,-12.532981530343012
010950.KS,2024-03-20,63.8,68.8,67.9,66.6,61.4,-3.457106274007682,-13.06017925736236,-24.58386683738797
010950.KS,2024-04-18,33.1,42.4,44.6,47.7,60.6,-8.090185676392569,-9.681697612732098,-22.015915119363395
010950.KS,2024-05-21,7.8,20.6,25.9,33.5,64.8,-2.020202020202022,-4.329004329004327,-21.645021645021643
010950.KS,2024-06-19,18.0,29.3,34.0,40.7,68.2,0.2945508100147265,-13.254786450662737,-14.580265095729017
010950.KS,2024-07-17,33.4,42.6,46.5,52.0,74.9,-2.643171806167399,-13.656387665198231,-6.607929515418498
010950.KS,2024-08-14,21.8,32.6,36.2,41.3,62.2,-11.161387631975872,-18.09954751131222,-8.748114630467574
010950.KS,2024-09-12,10.7,23.0,27.9,34.9,63.6,-0.1697792869269965,-1.5280135823429577,-1.018675721561968
010950.KS,2024-10-18,17.6,29.0,33.0,38.8,62.5,-7.653061224489798,8.163265306122458,-13.435374149659864
010950.KS,2024-11-15,9.8,22.3,26.9,33.5,60.6,6.813996316758741,11.418047882136271,-5.7090239410681365
010950.KS,2024-12-13,29.6,39.3,41.0,43.3,53.0,9.6551724137931,0.5172413793103514,7.413793103448274
010950.KS,2025-01-15,61.4,66.7,65.5,63.9,57.2,-4.874213836477992,-19.968553459119494,-0.6289308176100628
010950.KS,2025-02-18,25.7,36.0,39.2,43.7,62.4,-3.6363636363636376,-15.371900826446282,1.6528925619834656
010950.KS,2025-03-19,13.3,25.2,28.6,33.4,53.1,-12.69296740994854,6.861063464837058,4.459691252144071
010950.KS,2025-04-16,6.9,19.8,24.2,30.4,56.0,0.5893909626718985,24.165029469548127,28.290766208251483
010950.KS,2025-05-19,17.0,28.4,32.8,39.0,64.5,21.6796875,20.1171875,67.3828125
010950.KS,2025-06-18,71.3,75.3,72.4,68.3,51.5,1.4446227929374,-2.2471910112359605,30.97913322632424
010950.KS,2025-07-16,46.1,53.5,53.9,54.5,56.8,-2.689873417721522,3.322784810126578,37.9746835443038
047050.KS,2022-09-01,51.5,58.2,58.0,57.8,57.0,-13.24376199616123,-7.869481765834929,-10.364683301343568
047050.KS,2022-10-04,20.2,31.2,35.2,40.7,63.6,-4.6460176991150455,4.424778761061954,-4.2035398230088505
047050.KS,2022-11-02,28.0,37.9,41.6,46.7,68.0,11.368909512761016,10.20881670533642,27.610208816705327
047050.KS,2022-11-30,50.9,57.7,59.4,61.8,71.8,-1.6666666666666718,-2.708333333333335,20.833333333333325
047050.KS,2022-12-28,41.3,49.4,51.5,54.6,67.2,0.6355932203389925,-8.26271186440678,60.80508474576271
047050.KS,2023-01-30,27.0,37.1,40.4,45.0,64.0,-1.684210526315788,15.789473684210533,177.8947368421053
047050.KS,2023-02-27,44.5,52.1,54.4,57.7,71.0,-7.28051391862955,24.19700214132763,239.61456102783723
047050.KS,2023-03-28,22.2,32.9,37.7,44.6,72.8,27.020785219399546,75.28868360277137,266.743648960739
047050.KS,2023-04-25,51.8,58.4,58.3,58.1,57.1,5.454545454545445,140.0,125.0909090909091
047050.KS,2023-05-25,49.2,56.2,57.2,58.7,64.8,30.86206896551724,173.44827586206895,103.10344827586206
047050.KS,2023-06-26,60.0,65.5,65.1,64.4,61.7,73.91304347826086,109.22266139657448,56.52173913043479
047050.KS,2023-07-24,89.6,91.1,86.8,80.9,56.2,20.15151515151514,-6.212121212121213,-23.939393939393938
047050.KS,2023-08-22,48.3,55.4,55.1,54.5,52.4,0.1261034047919329,-25.7250945775536,-25.7250945775536
047050.KS,2023-09-19,38.8,47.3,48.4,50.0,56.8,-22.04030226700252,-25.188916876574307,-30.22670025188917
047050.KS,2023-10-24,10.8,23.1,27.9,34.7,62.6,-4.846526655896611,-18.90145395799677,-29.24071082390953
047050.KS,2023-11-21,5.8,18.8,22.0,26.6,45.5,0.8488964346349714,0.0,-20.11884550084889
047050.KS,2023-12-19,23.2,33.8,36.8,41.2,59.0,-15.488215488215484,-6.734006734006737,4.545454545454541
047050.KS,2024-01-19,2.5,15.9,19.9,25.5,48.6,17.33067729083666,-12.749003984063744,4.3824701195219085
047050.KS,2024-02-20,49.3,56.3,57.2,58.5,63.7,-5.942275042444822,-20.11884550084889,-16.29881154499151
047050.KS,2024-03-20,16.4,27.9,29.1,30.7,37.4,-20.938628158844764,12.09386281588447,-3.249097472924189
047050.KS,2024-04-18,15.5,27.2,30.8,35.9,57.0,7.420091324200917,19.63470319634704,17.12328767123288
047050.KS,2024-05-21,28.9,38.7,40.7,43.5,55.0,31.987247608926683,4.782146652497343,-3.2943676939426125
047050.KS,2024-06-19,58.0,63.8,61.5,58.4,45.4,-15.61996779388084,-13.687600644122387,-37.27858293075684
047050.KS,2024-07-17,18.5,29.7,32.1,35.5,49.4,-5.916030534351147,-2.099236641221369,-18.79770992366412
047050.KS,2024-08-14,6.8,19.7,22.0,25.4,39.1,8.722109533468569,-7.707910750507096,-15.922920892494927
047050.KS,2024-09-12,26.9,37.0,38.4,40.3,48.1,-4.291044776119401,-27.3320895522388,5.597014925373145
047050.KS,2024-10-18,16.8,28.2,30.8,34.4,49.4,-11.306042884990251,-17.056530214424946,3.1189083820662766
047050.KS,2024-11-15,1.8,15.3,18.0,21.8,37.4,-14.3956043956044,-8.901098901098903,6.813186813186811
047050.KS,2024-12-13,2.7,16.1,18.6,22.1,36.6,9.242618741976894,45.31450577663672,27.21437740693196
047050.KS,2025-01-15,20.8,31.7,33.6,36.3,47.4,-2.585193889541715,24.32432432432432,20.79905992949471
047050.KS,2025-02-18,17.9,29.3,31.8,35.4,50.4,36.55006031363088,17.249698431845605,19.420989143546443
047050.KS,2025-03-19,53.5,59.9,58.2,55.9,46.1,-6.537102473498235,-12.45583038869258,-12.367491166077738
047050.KS,2025-04-16,37.3,46.0,45.5,44.9,42.4,-8.128544423440454,-2.835538752362954,0.0
047050.KS,2025-05-19,22.2,32.9,36.2,40.9,60.4,1.95473251028806,1.85185185185186,8.847736625514413
047050.KS,2025-06-18,27.4,37.4,38.0,38.8,42.2,3.733602421796167,0.1009081735620531,8.779011099899092
047050.KS,2025-07-16,30.4,40.0,42.5,45.9,60.1,-3.696498054474706,2.9182879377431803,7.392996108949412
024110.KS,2022-09-01,33.3,42.5,47.4,54.4,83.1,2.748414376321362,18.393234672304448,8.033826638477803
024110.KS,2022-10-04,38.2,46.7,50.9,56.9,81.4,8.024691358024683,2.8806584362139898,0.5144032921810648
