ticker,date,score_100,score_nonlinear,20거래일(약1개월),60거래일(약3개월),120거래일(약6개월)
018260.KS,2023-07-24,29.5,88.7,5.647058823529405,3.2156862745098103,30.666666666666664
018260.KS,2023-08-22,47.0,78.6,0.222717149220486,8.24053452115814,17.668893838158862
018260.KS,2023-09-19,31.0,89.1,-2.51851851851852,23.48148148148148,17.407407407407405
018260.KS,2023-10-24,20.3,96.3,10.79027355623101,26.595744680851062,13.677811550151976
018260.KS,2023-11-21,50.2,83.9,14.334705075445807,8.71056241426611,13.923182441700966
018260.KS,2023-12-19,59.3,69.7,-0.0599880023995247,-4.9190161967606505,-9.238152369526098
018260.KS,2024-01-19,39.7,89.2,-4.861944777911164,-10.20408163265306,-6.302521008403361
018260.KS,2024-02-20,20.0,95.4,0.0,4.7949526813880095,-10.03154574132492
018260.KS,2024-03-20,24.7,96.1,-5.615141955835967,-4.542586750788646,1.1987381703470137
018260.KS,2024-04-18,18.7,95.4,11.029411764705888,4.344919786096257,-1.8048128342246008
018260.KS,2024-05-21,64.0,81.9,-8.910295003010237,-14.148103552077062,-15.954244431065623
018260.KS,2024-06-19,13.4,94.5,3.172504957039002,6.014540647719757,-7.2042300066093805
018260.KS,2024-07-17,26.7,94.6,-8.648302370275463,-5.893657911595129,-20.8199871877002
018260.KS,2024-08-14,10.3,93.5,12.482468443197758,-2.103786816269282,-9.116409537166902
018260.KS,2024-09-12,58.5,86.3,-8.416458852867825,-12.468827930174564,-23.877805486284288
018260.KS,2024-10-18,13.8,94.8,-4.969366916269569,-15.861130020422054,-21.44315861130021
018260.KS,2024-11-15,24.3,94.0,0.5730659025787954,-7.163323782234954,-4.871060171919773
018260.KS,2024-12-13,22.5,95.0,-11.965811965811968,-13.034188034188032,14.743589743589736
018260.KS,2025-01-15,6.4,91.1,4.854368932038833,-6.6343042071197456,51.61812297734627
018260.KS,2025-02-18,24.8,94.1,-5.7870370370370345,2.4691358024691468,17.28395061728396
018260.KS,2025-03-19,22.7,95.8,-5.487305487305482,31.94103194103195,33.90663390663391
018260.KS,2025-04-16,16.7,94.4,15.077989601386488,62.39168110918545,43.41421143847486
018260.KS,2025-05-19,66.6,77.9,21.31024096385543,14.457831325301209,26.204819277108427
018260.KS,2025-06-18,79.3,60.1,16.32526381129733,1.4897579143389184,9.062693978895098
018260.KS,2025-07-16,69.7,68.6,-18.89007470651014,-11.686232657417284,-3.575240128068302
010130.KS,2022-09-01,71.5,65.8,-7.298136645962739,-2.1739130434782594,-7.453416149068326
010130.KS,2022-10-04,39.3,91.1,4.020100502512558,-3.68509212730318,-10.552763819095478
010130.KS,2022-11-02,46.2,88.1,1.449275362318847,-9.178743961352652,-15.61996779388084
010130.KS,2022-11-30,33.8,90.1,-8.730158730158733,-5.3968253968254,-23.412698412698408
010130.KS,2022-12-28,29.6,94.0,-1.9130434782608676,-7.130434782608697,-14.260869565217394
010130.KS,2023-01-30,14.5,94.5,5.673758865248235,-7.092198581560282,-16.755319148936167
010130.KS,2023-02-27,60.9,82.6,-10.402684563758392,-19.043624161073826,-20.553691275167782
010130.KS,2023-03-28,14.9,94.9,-1.8726591760299671,-7.677902621722843,2.2471910112359605
010130.KS,2023-04-25,18.6,94.5,-7.919847328244279,-10.400763358778631,-9.732824427480914
010130.KS,2023-05-25,11.4,93.8,2.1761658031087983,-1.865284974093262,2.590673575129543
010130.KS,2023-06-26,22.8,96.6,-4.766734279918861,10.75050709939147,0.5070993914807254
010130.KS,2023-07-24,18.9,95.0,0.8519701810436597,0.7454739084131967,-2.4494142705005277
010130.KS,2023-08-22,17.9,91.2,15.311510031678988,4.540654699049629,-2.8511087645195388
010130.KS,2023-09-19,59.0,71.6,-13.369963369963369,-9.24908424908425,-19.505494505494504
010130.KS,2023-10-24,13.1,94.4,4.651162790697683,-3.1712473572938715,-0.2114164904862603
010130.KS,2023-11-21,29.9,94.4,0.1010101010100905,-7.070707070707072,8.484848484848495
010130.KS,2023-12-19,25.8,95.1,-7.568113017154388,-11.301715438950556,0.1009081735620531
010130.KS,2024-01-19,19.0,95.2,0.4366812227074135,3.056768558951961,17.248908296943235
010130.KS,2024-02-20,22.1,96.3,-4.456521739130437,16.739130434782613,11.304347826086955
010130.KS,2024-03-20,16.0,94.7,7.394766780432316,12.85551763367463,26.50739476678044
010130.KS,2024-04-18,44.8,87.9,13.771186440677962,13.771186440677962,74.57627118644068
010130.KS,2024-05-21,77.8,69.7,-7.635009310986963,-4.655493482309126,92.36499068901304
010130.KS,2024-06-19,23.4,95.2,8.266129032258075,12.096774193548375,146.9758064516129
010130.KS,2024-07-17,53.6,83.6,-4.655493482309126,53.44506517690875,54.37616387337059
010130.KS,2024-08-14,26.2,94.6,8.59375,101.7578125,58.984375
010130.KS,2024-09-12,70.5,79.0,48.20143884892085,120.32374100719424,48.74100719424461
010130.KS,2024-10-18,64.9,65.6,25.36407766990292,0.6067961165048485,-16.140776699029125
010130.KS,2024-11-15,48.7,69.5,18.586640851887704,-21.20038722168441,-23.13649564375605
010130.KS,2024-12-13,37.4,74.4,-32.326530612244895,-32.48979591836735,-31.75510204081633
010130.KS,2025-01-15,0.0,85.6,-1.8094089264173665,-16.64656212303981,-1.0856453558504175
010130.KS,2025-02-18,13.3,90.6,1.5970515970515908,-2.457002457002455,-2.33415233415234
010130.KS,2025-03-19,14.7,84.6,-16.444981862152353,1.0882708585247869,10.519951632406288
010130.KS,2025-04-16,5.5,89.7,14.905933429811856,18.668596237337187,76.98986975397975
010130.KS,2025-05-19,33.2,83.2,5.289672544080615,0.1259445843828643,42.9471032745592
010130.KS,2025-06-18,46.4,87.6,-1.9138755980861235,9.330143540669855,81.57894736842107
010130.KS,2025-07-16,34.7,77.9,-3.0487804878048808,49.14634146341464,57.31707317073172
011200.KS,2022-09-01,3.6,89.4,-13.425925925925933,3.240740740740744,4.861111111111116
011200.KS,2022-10-04,12.6,90.3,1.6042780748663166,7.486631016042788,7.219251336898402
011200.KS,2022-11-02,20.6,94.3,17.36842105263159,22.631578947368425,9.473684210526322
011200.KS,2022-11-30,60.7,69.0,-9.865470852017932,1.5695067264573923,-18.385650224215244
011200.KS,2022-12-28,30.5,83.9,15.920398009950244,-0.248756218905477,-7.412935323383085
011200.KS,2023-01-30,42.0,83.7,-2.7896995708154515,-10.729613733905571,-24.24892703862661
011200.KS,2023-02-27,49.9,85.0,-11.479028697571747,-19.646799116997794,-24.061810154525386
011200.KS,2023-03-28,11.1,93.3,3.740648379052369,-7.182044887780547,-17.107231920199506
011200.KS,2023-04-25,22.7,93.1,-12.5,-15.14423076923077,-30.480769230769237
011200.KS,2023-05-25,8.0,90.9,2.2527472527472447,-5.494505494505497,-11.593406593406597
011200.KS,2023-06-26,19.1,93.1,-5.15851692638366,-10.693175711982803,-0.967221923696937
011200.KS,2023-07-24,13.6,89.9,-2.5495750708215303,-18.073654390934845,8.895184135977342
011200.KS,2023-08-22,15.0,91.8,-3.3720930232558177,-6.45348837209302,8.255813953488378
011200.KS,2023-09-19,15.2,92.6,-12.996389891696747,10.890493381468104,-5.53549939831528
011200.KS,2023-10-24,12.2,90.7,11.272475795297376,32.91839557399723,1.3831258644536604
011200.KS,2023-11-21,30.0,90.0,14.543194530764447,15.724052206339344,5.717837165941586
011200.KS,2023-12-19,67.4,69.0,4.286489419424844,-14.812805208898538,0.434074877916446
011200.KS,2024-01-19,41.9,67.0,-3.1217481789802326,-23.725286160249738,-6.6077003121748135
011200.KS,2024-02-20,16.0,92.6,-15.68206229860365,-8.64661654135338,-5.316863587540277
011200.KS,2024-03-20,7.9,91.4,-6.6242038216560495,17.89808917197453,5.414012738853513
011200.KS,2024-04-18,6.1,90.7,16.0300136425648,22.44201909959072,17.189631650750336
011200.KS,2024-05-21,31.9,83.4,8.818342151675495,3.6449147560258632,7.231040564373892
011200.KS,2024-06-19,54.3,76.9,-3.025391680172884,-10.588870880605084,1.5667206915181089
011200.KS,2024-07-17,21.4,91.7,-1.7827298050139273,-4.289693593314759,10.30640668523677
011200.KS,2024-08-14,25.8,91.5,-6.125921724333527,3.460011344299496,3.119682359614284
011200.KS,2024-09-12,14.3,93.3,3.806646525679769,13.595166163142004,20.84592145015105
011200.KS,2024-10-18,20.1,92.8,6.169965075669381,15.25029103608848,13.154831199068685
011200.KS,2024-11-15,47.2,80.0,3.0701754385964897,-0.3289473684210509,23.629385964912288
011200.KS,2024-12-13,47.1,85.7,5.319148936170204,6.382978723404253,22.074468085106385
011200.KS,2025-01-15,64.6,75.7,-8.18181818181818,-1.8181818181818188,27.27272727272727
011200.KS,2025-02-18,10.8,91.7,10.011001100110018,24.03740374037404,24.03740374037404
011200.KS,2025-03-19,40.7,74.9,-2.8000000000000025,14.749999999999996,19.500000000000007
011200.KS,2025-04-16,19.5,92.2,15.997942386831276,29.629629629629623,6.995884773662553
011200.KS,2025-05-19,57.8,78.8,1.7738359201773912,0.0,-13.880266075388024
011200.KS,2025-06-18,59.2,68.8,9.80392156862746,4.139433551198257,-9.58605664488017
011200.KS,2025-07-16,57.5,72.2,-10.515873015873012,-17.460317460317466,-17.65873015873016
032830.KS,2022-09-01,36.8,95.6,-0.649350649350644,19.15584415584415,9.253246753246746
032830.KS,2022-10-04,27.1,93.5,9.967320261437916,17.647058823529417,2.614379084967311
032830.KS,2022-11-02,54.8,85.3,9.063893016344714,5.349182763744431,-2.377414561664193
032830.KS,2022-11-30,81.9,70.0,-1.9073569482288777,-8.31062670299727,-8.038147138964579
032830.KS,2022-12-28,44.7,85.6,-1.5277777777777724,-12.777777777777777,-9.583333333333332
032830.KS,2023-01-30,18.9,96.4,-5.077574047954869,-7.334273624823695,-3.5260930888575404
032830.KS,2023-02-27,32.9,93.6,-6.686478454680533,0.2971768202080227,-2.228826151560181
032830.KS,2023-03-28,14.8,96.0,4.617834394904463,3.662420382165599,14.012738853503182
032830.KS,2023-04-25,33.2,98.1,2.7397260273972712,4.109589041095885,8.219178082191792
032830.KS,2023-05-25,53.9,89.6,-3.555555555555556,-2.51851851851852,2.9629629629629672
032830.KS,2023-06-26,22.1,97.6,5.069124423963123,9.98463901689708,8.141321044546856
032830.KS,2023-07-24,37.4,90.5,-3.801169590643272,3.9473684210526327,-11.111111111111116
032830.KS,2023-08-22,21.6,96.7,8.814589665653493,5.623100303951367,24.164133738601823
032830.KS,2023-09-19,48.6,94.0,-0.6983240223463638,-1.6759776536312887,33.79888268156424
032830.KS,2023-10-24,44.2,89.5,-2.250351617440227,-14.486638537271446,9.704641350210965
032830.KS,2023-11-21,22.6,98.0,1.2949640287769792,17.55395683453238,32.086330935251794
032830.KS,2023-12-19,31.3,98.8,-13.636363636363637,36.07954545454546,24.14772727272727
032830.KS,2024-01-19,11.6,93.7,34.375,28.28947368421053,52.30263157894737
032830.KS,2024-02-20,55.2,75.2,17.25826193390454,12.36230110159118,7.955936352509174
032830.KS,2024-03-20,54.6,71.9,-18.580375782881,-8.768267223382043,0.4175365344467607
032830.KS,2024-04-18,6.8,92.4,17.692307692307697,18.71794871794872,29.487179487179493
032830.KS,2024-05-21,36.8,92.2,-4.793028322440085,-3.9215686274509776,6.318082788671031
032830.KS,2024-06-19,30.6,92.5,5.949656750572085,10.068649885583516,13.043478260869556
032830.KS,2024-07-17,50.6,79.9,-4.751619870410362,9.071274298056164,-1.7278617710583144
032830.KS,2024-08-14,27.0,94.0,9.0702947845805,10.657596371882082,14.965986394557817
032830.KS,2024-09-12,44.7,90.0,4.98960498960499,2.7027027027026973,-11.330561330561329
032830.KS,2024-10-18,46.4,89.4,-3.3663366336633693,-9.9009900990099,-21.089108910891085
032830.KS,2024-11-15,32.1,95.0,1.2295081967213184,3.893442622950816,-8.811475409836067
032830.KS,2024-12-13,21.6,93.9,-7.8947368421052655,-13.663967611336036,25.101214574898776
032830.KS,2025-01-15,8.9,93.1,11.428571428571432,-12.417582417582418,50.10989010989011
032830.KS,2025-02-18,33.1,92.4,-15.87771203155819,-12.228796844181456,23.57001972386588
032830.KS,2025-03-19,14.2,93.9,-6.565064478311844,44.90035169988276,88.62837045720984
032830.KS,2025-04-16,16.7,94.4,11.668757841907151,71.3927227101631,96.61229611041404
032830.KS,2025-05-19,65.7,80.2,38.87640449438203,40.786516853932575,72.58426966292136
032830.KS,2025-06-18,60.9,66.5,10.517799352750812,30.177993527508097,25.809061488673144
032830.KS,2025-07-16,61.5,71.7,-8.272327964860903,14.714494875549056,18.5212298682284
005490.KS,2022-09-01,46.3,88.4,-12.055335968379444,18.37944664031621,26.086956521739136
005490.KS,2022-10-04,12.9,92.1,16.179775280898866,30.78651685393259,52.35955056179776
005490.KS,2022-11-02,64.7,80.4,15.860735009671178,20.50290135396517,46.80851063829788
005490.KS,2022-11-30,77.5,64.7,-2.8380634390651083,6.510851419031716,21.869782971619365
005490.KS,2022-12-28,43.9,91.9,7.0446735395188975,16.49484536082475,37.45704467353952
005490.KS,2023-01-30,45.4,82.9,2.4077046548956598,21.8298555377207,106.09951845906905
005490.KS,2023-02-27,52.6,77.4,6.269592476489039,14.420062695924774,75.54858934169279
005490.KS,2023-03-28,53.8,88.5,11.946902654867264,17.994100294985248,74.92625368731562
005490.KS,2023-04-25,50.4,68.7,-3.820816864295129,69.1699604743083,24.901185770750978
005490.KS,2023-05-25,21.4,95.6,9.589041095890405,53.42465753424656,29.863013698630137
005490.KS,2023-06-26,53.0,90.2,60.5,48.24999999999999,24.0
005490.KS,2023-07-24,90.3,50.2,-12.772585669781932,-26.16822429906542,-35.43613707165109
005490.KS,2023-08-22,38.5,79.1,5.892857142857144,-15.357142857142858,-21.42857142857143
005490.KS,2023-09-19,51.6,85.8,-20.067453625632385,-16.357504215851606,-28.07757166947723
005490.KS,2023-10-24,12.3,90.9,0.0,-12.552742616033752,-17.721518987341767
005490.KS,2023-11-21,10.6,91.9,4.641350210970474,-7.172995780590719,-16.983122362869196
005490.KS,2023-12-19,43.4,91.4,-16.431451612903224,-14.01209677419355,-24.79838709677419
005490.KS,2024-01-19,8.3,91.8,6.151990349819059,-5.910735826296742,-11.821471652593484
005490.KS,2024-02-20,24.8,94.7,-3.0681818181818143,-10.56818181818182,-24.431818181818176
005490.KS,2024-03-20,16.0,93.5,-8.558030480656509,-12.54396248534584,-15.94372801875733
005490.KS,2024-04-18,15.9,92.6,0.8974358974358942,-6.282051282051282,-11.538461538461542
005490.KS,2024-05-21,25.3,95.5,-5.209656925031769,-15.501905972045748,-29.47903430749682
005490.KS,2024-06-19,19.8,93.7,-2.0107238605898137,-3.887399463806973,-27.345844504021443
005490.KS,2024-07-17,20.6,93.3,-9.028727770177836,-5.608755129958965,-29.68536251709987
005490.KS,2024-08-14,9.6,91.0,7.81954887218046,-16.541353383458645,-25.26315789473684
005490.KS,2024-09-12,48.2,83.9,-3.765690376569042,-24.407252440725248,-12.831241283124127
005490.KS,2024-10-18,17.6,92.1,-19.565217391304344,-25.5072463768116,-26.521739130434785
005490.KS,2024-11-15,0.0,86.5,-2.3423423423423406,-10.450450450450454,-11.531531531531536
005490.KS,2024-12-13,15.7,90.9,-5.166051660516602,15.313653136531368,-4.4280442804428
005490.KS,2025-01-15,9.7,92.4,-3.3073929961089488,-1.3618677042801508,18.8715953307393
005490.KS,2025-02-18,15.1,91.7,25.75452716297786,-1.2072434607645843,24.346076458752503
005490.KS,2025-03-19,58.6,65.4,-18.879999999999995,-17.12,-9.919999999999996
005490.KS,2025-04-16,6.7,90.2,-3.15581854043393,20.512820512820507,15.581854043392497
005490.KS,2025-05-19,8.7,91.1,5.498981670061109,25.86558044806517,27.90224032586559
005490.KS,2025-06-18,20.9,93.2,17.953667953667953,8.68725868725868,23.359073359073367
005490.KS,2025-07-16,55.7,66.9,1.1456628477905184,-4.091653027823239,12.929623567921444
009150.KS,2022-09-01,16.8,94.4,-13.33333333333333,4.444444444444451,8.81481481481481
009150.KS,2022-10-04,15.2,92.0,3.418803418803429,14.529914529914524,32.82051282051282
009150.KS,2022-11-02,23.0,94.8,16.528925619834702,19.58677685950414,15.454545454545451
009150.KS,2022-11-30,63.6,76.6,-4.964539007092195,4.184397163120557,1.4184397163120588
009150.KS,2022-12-28,33.0,92.6,7.9850746268656625,15.970149253731346,7.761194029850738
009150.KS,2023-01-30,41.4,80.6,1.520387007601931,-3.455425017277125,4.28472702142364
009150.KS,2023-02-27,41.1,91.7,5.786249149081013,-2.6548672566371723,-2.042205582028589
009150.KS,2023-03-28,52.3,88.0,-10.1029601029601,-7.078507078507079,-8.751608751608753
009150.KS,2023-04-25,12.7,93.3,2.3622047244094446,8.017179670722975,0.7874015748031482
009150.KS,2023-05-25,26.0,95.8,0.9790209790209836,0.6293706293706292,-3.706293706293706
009150.KS,2023-06-26,29.1,95.4,4.501385041551242,-1.8005540166205036,3.739612188365649
009150.KS,2023-07-24,37.9,91.7,-4.638833664678598,-6.693174287607684,-2.2531477799867417
009150.KS,2023-08-22,15.5,94.6,-1.459346768589298,-4.308547602501733,-4.8644892286309975
009150.KS,2023-09-19,19.3,95.3,-0.7052186177715081,5.641748942172065,4.090267983074747
009150.KS,2023-10-24,31.4,95.0,-2.2017045454545414,4.758522727272729,4.190340909090917
009150.KS,2023-11-21,18.1,92.7,8.787218591140157,-0.5809731299927345,15.032679738562084
009150.KS,2023-12-19,58.7,74.4,-1.5353805073431204,-1.4686248331108098,1.4686248331108098
009150.KS,2024-01-19,38.6,92.1,-7.186440677966099,-0.5423728813559348,17.08474576271186
009150.KS,2024-02-20,11.9,94.9,7.815924032140242,15.70489408327247,3.87143900657414
009150.KS,2024-03-20,46.4,91.9,-0.6097560975609762,2.981029810298108,-11.178861788617889
009150.KS,2024-04-18,35.1,84.7,7.975460122699385,17.723244717109754,-16.155419222903888
009150.KS,2024-05-21,61.4,83.1,-4.040404040404044,-10.22727272727273,-30.49242424242424
009150.KS,2024-06-19,25.0,96.4,13.61842105263158,-13.749999999999996,-17.039473684210527
009150.KS,2024-07-17,68.4,76.8,-17.660683265778808,-28.778228141285467,-28.720324261725537
009150.KS,2024-08-14,7.8,92.0,-7.805907172995785,-22.57383966244726,2.1800281293952173
009150.KS,2024-09-12,17.8,92.7,-6.178489702517165,-3.813882532418,5.263157894736836
009150.KS,2024-10-18,7.7,91.8,-10.48780487804878,0.0813008130081227,-1.951219512195124
009150.KS,2024-11-15,11.9,91.6,14.532243415077197,31.97093551316985,9.627611262488657
009150.KS,2024-12-13,50.1,79.8,-2.3790642347343405,9.436954797779553,5.47184773988898
009150.KS,2025-01-15,38.4,79.3,18.034118602761986,-2.0308692120227456,12.103980503655553
009150.KS,2025-02-18,58.9,72.3,-5.024088093599454,-16.93048864418445,12.112869924294568
009150.KS,2025-03-19,30.9,94.6,-12.608695652173918,-3.6231884057971055,36.23188405797102
009150.KS,2025-04-16,27.1,88.1,0.0829187396351516,14.427860696517405,71.64179104477613
009150.KS,2025-05-19,15.8,93.6,10.190555095277553,34.96271748135875,76.47058823529412
009150.KS,2025-06-18,48.1,87.4,3.759398496240607,41.35338345864661,104.51127819548871
009150.KS,2025-07-16,52.2,76.2,18.043478260869563,50.0,106.15942028985508
090430.KS,2022-09-01,6.7,91.7,-14.166666666666671,8.749999999999991,17.166666666666664
090430.KS,2022-10-04,7.2,90.5,-0.4854368932038833,36.893203883495154,28.446601941747574
090430.KS,2022-11-02,29.1,86.3,27.31707317073171,41.17073170731707,17.658536585365848
090430.KS,2022-11-30,64.8,65.0,8.045977011494255,7.73946360153257,-13.026819923371647
090430.KS,2022-12-28,61.1,68.2,2.624113475177303,-6.17021276595745,-28.08510638297872
090430.KS,2023-01-30,45.1,73.0,-2.833448514167247,-16.655148583275746,-29.78576364892882
090430.KS,2023-02-27,29.1,90.9,-5.903271692745382,-19.27453769559033,-15.576102418207682
090430.KS,2023-03-28,11.6,92.5,-8.843537414965985,-23.356009070294785,-4.761904761904767
090430.KS,2023-04-25,10.7,88.2,-5.887230514096187,-15.754560530679928,-7.213930348258701
090430.KS,2023-05-25,9.6,92.1,-10.660792951541854,4.581497797356837,18.502202643171817
090430.KS,2023-06-26,5.2,90.9,0.1972386587771213,24.26035502958579,33.530571992110445
090430.KS,2023-07-24,14.1,92.7,16.830708661417315,10.137795275590555,29.429133858267708
090430.KS,2023-08-22,42.5,65.9,6.149957877000833,13.31086773378265,6.908171861836565
090430.KS,2023-09-19,47.9,77.9,-11.190476190476195,7.460317460317456,-10.158730158730156
090430.KS,2023-10-24,13.6,92.8,20.196604110813237,17.515638963360146,30.92046470062555
090430.KS,2023-11-21,45.6,72.3,0.6691449814126393,-5.6505576208178425,37.397769516728616
090430.KS,2023-12-19,42.6,90.3,-2.8803545051698687,-16.395864106351553,31.75775480059084
090430.KS,2024-01-19,22.9,92.7,-3.4980988593155904,11.406844106463886,23.4980988593156
090430.KS,2024-02-20,11.7,91.3,-10.795902285263992,45.626477541371166,-7.092198581560282
090430.KS,2024-03-20,14.4,92.2,29.41696113074206,57.597173144876336,32.42049469964665
090430.KS,2024-04-18,79.6,61.4,26.143344709897608,10.853242320819124,-14.607508532423209
090430.KS,2024-05-21,73.4,64.2,-3.463203463203468,-36.201298701298704,-41.504329004329
090430.KS,2024-06-19,38.7,76.3,-8.968609865470857,-15.97533632286996,-37.4439461883408
090430.KS,2024-07-17,25.7,90.3,-27.40147783251231,-22.967980295566505,-29.74137931034483
090430.KS,2024-08-14,6.3,88.1,27.141645462256147,-8.312128922815942,-2.459711620016969
090430.KS,2024-09-12,50.4,81.2,-16.544362908605738,-25.550366911274185,-26.15076717811875
090430.KS,2024-10-18,9.2,90.1,-13.589128697042362,-8.792965627498006,-10.871302957633889
090430.KS,2024-11-15,7.9,90.4,3.237742830712298,6.382978723404253,12.210915818686408
090430.KS,2024-12-13,26.3,90.2,2.240143369175618,-0.8064516129032251,18.100358422939067
090430.KS,2025-01-15,33.8,89.4,0.7887817703768674,-2.278702892199824,18.31726555652935
090430.KS,2025-02-18,26.9,89.0,-3.739130434782612,5.478260869565221,6.608695652173924
090430.KS,2025-03-19,11.2,92.4,0.7226738934055899,19.060523938572715,8.310749774164417
090430.KS,2025-04-16,26.6,91.7,8.789237668161443,21.07623318385649,5.560538116591918
090430.KS,2025-05-19,46.8,78.4,8.656224237427868,1.0717230008244094,5.028854080791434
090430.KS,2025-06-18,47.3,73.4,2.427921092564489,-9.028831562974204,-7.587253414264039
090430.KS,2025-07-16,31.0,88.6,-9.185185185185183,-12.814814814814811,-11.185185185185189
011070.KS,2022-09-01,18.8,95.1,-15.476190476190476,-7.58928571428571,-15.625
011070.KS,2022-10-04,7.4,90.1,1.4084507042253502,-7.218309859154925,-5.809859154929575
011070.KS,2022-11-02,20.1,94.3,7.8125,-4.6875,-10.59027777777778
011070.KS,2022-11-30,43.9,90.1,-15.136876006441224,-8.695652173913048,-7.568438003220612
011070.KS,2022-12-28,7.0,91.3,4.174573055028463,1.5180265654648917,16.88804554079697
011070.KS,2023-01-30,19.1,93.5,3.278688524590168,-6.193078324225865,1.6393442622950838
011070.KS,2023-02-27,45.4,89.5,-5.64373897707231,1.2345679012345734,-8.64197530864198
011070.KS,2023-03-28,24.6,93.8,-3.738317757009346,15.140186915887854,-6.355140186915886
011070.KS,2023-04-25,19.9,94.3,11.456310679611658,8.349514563106798,-12.233009708737864
011070.KS,2023-05-25,49.3,78.0,7.317073170731714,-9.756097560975608,-11.149825783972124
011070.KS,2023-06-26,52.0,73.4,-9.41558441558441,-18.66883116883117,-23.051948051948056
011070.KS,2023-07-24,14.0,93.9,-7.168458781362008,-18.99641577060932,-22.22222222222222
011070.KS,2023-08-22,11.7,93.2,-3.2818532818532864,-1.544401544401541,-23.822393822393817
011070.KS,2023-09-19,15.7,94.1,-9.78043912175649,-5.389221556886225,-23.23353293413174
011070.KS,2023-10-24,11.7,91.9,12.831858407079654,-3.9823008849557473,-17.43362831858407
011070.KS,2023-11-21,47.2,88.0,-7.058823529411762,-22.62745098039216,-7.450980392156858
011070.KS,2023-12-19,24.1,91.6,-8.43881856540084,-18.860759493670887,11.81434599156117
011070.KS,2024-01-19,15.7,91.1,-9.078341013824886,-14.009216589861753,36.866359447004605
011070.KS,2024-02-20,9.9,91.8,-2.5342118601115016,19.61479979726306,26.71059300557525
011070.KS,2024-03-20,14.5,92.6,-2.9641185647425905,37.80551222048882,18.82475299011961
011070.KS,2024-04-18,17.9,92.6,26.4737406216506,59.16398713826367,3.8049303322615247
011070.KS,2024-05-21,57.1,69.9,12.288135593220328,5.932203389830515,-31.313559322033903
011070.KS,2024-06-19,64.0,67.6,12.075471698113205,-13.773584905660377,-35.39622641509435
011070.KS,2024-07-17,66.9,68.5,-15.82491582491582,-34.78114478114478,-45.38720538720538
011070.KS,2024-08-14,9.9,91.1,-8.599999999999996,-35.160000000000004,-34.0
011070.KS,2024-09-12,13.6,91.4,-15.229759299781186,-25.076586433260395,-30.153172866520784
011070.KS,2024-10-18,2.7,89.3,-16.313887454827046,-16.262261228704176,-29.168817759421785
011070.KS,2024-11-15,0.0,87.0,5.613818630475009,1.7890191239975373,-11.41270820481185
011070.KS,2024-12-13,33.2,88.3,-5.257009345794394,-6.775700934579443,-10.39719626168224
011070.KS,2025-01-15,13.4,91.7,1.726263871763245,-15.413070283600494,-5.055487053020958
011070.KS,2025-02-18,27.3,92.4,-3.272727272727272,-12.969696969696964,2.6666666666666616
011070.KS,2025-03-19,16.7,90.7,-14.035087719298245,-3.884711779448624,2.7568922305764465
011070.KS,2025-04-16,10.0,89.6,4.664723032069973,12.244897959183664,52.696793002915456
011070.KS,2025-05-19,17.2,90.7,6.8245125348189495,17.966573816155986,68.87186629526462
011070.KS,2025-06-18,47.1,81.1,0.3911342894393765,6.910039113428934,91.98174706649284
011070.KS,2025-07-16,44.6,83.4,10.000000000000009,36.03896103896105,83.44155844155846
004020.KS,2022-09-01,16.6,94.2,-8.217054263565892,5.116279069767438,11.782945736434105
004020.KS,2022-10-04,9.5,91.0,-0.6756756756756799,8.277027027027017,15.202702702702698
004020.KS,2022-11-02,25.6,90.7,15.306122448979597,18.197278911564617,24.31972789115646
004020.KS,2022-11-30,55.1,81.2,-5.457227138643073,6.342182890855463,1.474926253687325
004020.KS,2022-12-28,26.8,93.9,8.42433697347893,6.396255850234001,7.176287051482055
004020.KS,2023-01-30,42.5,81.7,3.7410071942445935,5.179856115107917,-2.302158273381294
004020.KS,2023-02-27,57.9,77.6,-5.409153952843271,-4.576976421636614,-4.438280166435504
004020.KS,2023-03-28,17.2,93.4,7.184750733137824,0.7331378299120228,15.542521994134905
004020.KS,2023-04-25,51.0,84.9,-5.882352941176472,-7.113543091655272,-11.627906976744184
004020.KS,2023-05-25,14.6,94.2,-0.1453488372093025,0.1453488372092914,2.180232558139528
004020.KS,2023-06-26,24.3,94.6,-1.1644832605531286,14.701601164483268,1.0189228529839944
004020.KS,2023-07-24,27.8,95.1,1.4727540500736325,-4.860088365243009,-6.921944035346095
004020.KS,2023-08-22,24.5,93.5,14.368650217706811,2.0319303338171224,3.047895500725684
004020.KS,2023-09-19,63.0,74.8,-18.020304568527923,-11.92893401015228,-17.00507614213198
004020.KS,2023-10-24,11.1,92.7,8.823529411764696,-2.1671826625387025,-0.7739938080495334
004020.KS,2023-11-21,30.8,93.4,-1.2802275960170697,0.9957325746799528,-10.384068278805126
004020.KS,2023-12-19,29.2,96.1,-8.933717579250722,-5.763688760806918,-16.570605187319888
004020.KS,2024-01-19,12.9,93.6,12.341772151898734,1.4240506329114,-7.753164556962022
004020.KS,2024-02-20,36.9,85.1,-7.887323943661972,-11.267605633802813,-26.901408450704224
004020.KS,2024-03-20,17.1,94.2,-1.9877675840978548,-11.46788990825688,-27.217125382263
004020.KS,2024-04-18,27.6,92.4,-1.716068642745705,-9.048361934477375,-14.97659906396256
