ticker,date,score_100,sub_추세,sub_거래량,sub_모멘텀,sub_패턴점수,sub_리스크,20거래일(약1개월),60거래일(약3개월),120거래일(약6개월)
105560.KS,2022-09-01,22.0,74.8,16.1,36.8,9.4,-27.2,-6.387434554973826,9.947643979057585,5.96858638743456
105560.KS,2022-10-04,16.7,25.5,38.3,36.3,12.8,-29.3,7.158836689038028,10.626398210290834,7.158836689038028
105560.KS,2022-11-02,33.7,53.1,35.8,66.5,40.1,-26.9,9.603340292275565,20.041753653444673,3.862212943632559
105560.KS,2022-11-30,74.4,168.0,80.3,75.5,68.1,-19.8,-5.809523809523808,-3.6190476190476217,-7.9999999999999964
105560.KS,2022-12-28,32.6,120.6,12.6,41.2,13.2,-24.5,16.279069767441868,-3.134479271991908,-4.5500505561172915
105560.KS,2023-01-30,51.4,180.0,2.6,86.0,15.8,-27.2,-12.0,-13.478260869565217,-17.130434782608695
105560.KS,2023-02-27,24.8,18.2,68.1,26.4,36.4,-25.1,-5.335968379446642,-4.545454545454541,3.1620553359683834
105560.KS,2023-03-28,19.7,13.0,46.7,33.0,28.2,-22.6,3.862212943632559,-1.4613778705636737,17.327766179540703
105560.KS,2023-04-25,33.4,43.6,46.3,54.5,40.9,-18.2,-2.9145728643216073,-4.2211055276381915,11.758793969849247
105560.KS,2023-05-25,26.6,79.1,20.9,34.4,19.1,-20.6,-2.2774327122153215,8.074534161490687,12.008281573498959
105560.KS,2023-06-26,16.8,28.8,17.5,38.0,18.9,-19.0,0.9533898305084776,19.067796610169484,10.169491525423723
105560.KS,2023-07-24,21.2,47.1,15.9,42.9,22.0,-21.7,9.548793284365154,16.684155299055604,3.882476390346268
105560.KS,2023-08-22,52.3,153.9,23.0,75.5,30.5,-21.3,7.662835249042144,3.6398467432950277,30.07662835249043
105560.KS,2023-09-19,67.4,200.0,40.2,77.4,33.8,-14.5,-1.0676156583629859,-7.473309608540923,31.316725978647696
105560.KS,2023-10-24,42.2,121.0,28.3,56.7,23.0,-18.0,-2.6978417266187105,-10.971223021582732,15.107913669064743
105560.KS,2023-11-21,23.4,39.1,31.9,40.6,30.2,-24.9,-3.8817005545286554,25.508317929759695,50.83179297597042
105560.KS,2023-12-19,20.3,31.7,30.5,34.3,22.1,-17.1,-4.807692307692313,41.92307692307693,51.730769230769226
105560.KS,2024-01-19,16.8,36.3,21.0,32.9,13.9,-19.9,37.17171717171717,29.292929292929305,69.89898989898991
105560.KS,2024-02-20,58.8,190.0,21.9,87.4,23.0,-28.2,8.689248895434453,20.176730486008832,24.300441826215025
105560.KS,2024-03-20,55.3,180.0,31.1,71.4,20.0,-26.0,-13.279132791327907,6.910569105691056,5.826558265582649
105560.KS,2024-04-18,15.8,31.6,28.1,31.1,10.2,-21.9,27.499999999999993,31.406249999999993,47.50000000000001
105560.KS,2024-05-21,59.9,195.0,19.8,90.0,26.4,-31.9,-3.308823529411764,3.431372549019618,9.80392156862746
105560.KS,2024-06-19,41.2,125.0,30.3,40.9,24.0,-14.4,6.590621039290245,-1.0139416983523497,7.731305449936632
105560.KS,2024-07-17,53.1,160.6,27.7,72.5,21.4,-16.7,0.356718192627814,12.24732461355529,6.896551724137923
105560.KS,2024-08-14,26.9,66.0,15.3,60.2,19.8,-27.0,-7.464454976303314,6.161137440758302,-2.7251184834123254
105560.KS,2024-09-12,22.0,51.7,37.4,27.7,15.8,-22.5,20.870678617157502,8.834827144686308,3.969270166453276
105560.KS,2024-10-18,56.0,159.6,25.3,91.5,25.8,-22.4,-5.0847457627118615,-4.766949152542377,-15.254237288135597
105560.KS,2024-11-15,24.2,88.1,16.5,40.9,4.1,-28.5,-5.133928571428569,-8.37053571428571,6.026785714285721
105560.KS,2024-12-13,18.7,41.3,27.8,38.4,18.5,-32.3,5.7647058823529385,-4.470588235294115,25.882352941176467
105560.KS,2025-01-15,38.7,40.4,46.1,66.9,52.2,-12.2,-8.676307007786432,-11.012235817575089,26.362625139043374
105560.KS,2025-02-18,18.9,38.0,37.5,21.8,20.9,-23.9,-1.0962241169305775,15.712545676004863,39.585870889159565
105560.KS,2025-03-19,26.5,21.6,39.4,49.2,38.8,-16.3,-1.4778325123152691,31.773399014778313,44.827586206896555
105560.KS,2025-04-16,26.5,36.0,33.8,55.3,35.9,-28.5,18.75,41.99999999999999,42.50000000000001
105560.KS,2025-05-19,72.1,200.0,35.9,91.6,44.2,-11.4,12.631578947368416,20.631578947368425,36.31578947368421
105560.KS,2025-06-18,58.5,200.0,23.7,71.4,22.0,-24.8,6.168224299065428,9.906542056074773,17.850467289719617
105560.KS,2025-07-16,54.4,200.0,15.1,61.4,19.9,-24.5,0.8802816901408494,0.35211267605634866,13.468309859154925
055550.KS,2022-09-01,23.4,64.7,18.1,35.3,19.0,-20.0,-1.1461318051575908,9.169054441260748,10.17191977077363
055550.KS,2022-10-04,25.0,37.5,39.6,47.9,21.4,-21.2,4.347826086956519,4.057971014492745,4.202898550724643
055550.KS,2022-11-02,39.6,89.7,36.9,57.4,31.5,-17.5,5.833333333333335,24.305555555555557,-0.9722222222222188
055550.KS,2022-11-30,56.7,100.9,62.8,67.1,66.3,-13.6,-5.774278215223094,0.9186351706036655,-8.13648293963255
055550.KS,2022-12-28,26.8,85.0,15.0,38.0,11.8,-15.8,24.651810584958223,0.139275766016711,-3.4818941504178302
055550.KS,2023-01-30,58.0,180.0,3.1,97.4,31.9,-22.5,-14.07821229050279,-20.335195530726256,-25.58659217877095
055550.KS,2023-02-27,27.8,28.5,62.1,25.5,41.5,-18.4,-6.501950585175553,-8.972691807542265,-9.102730819245775
055550.KS,2023-03-28,20.6,14.7,39.8,38.1,30.4,-19.8,-0.8344923504867818,-3.616133518776077,3.894297635605004
055550.KS,2023-04-25,25.2,39.7,32.3,38.0,32.3,-16.1,-1.8232819074333828,-6.591865357643756,-1.8232819074333828
055550.KS,2023-05-25,24.2,44.0,24.9,37.7,29.6,-15.4,-1.0000000000000009,-0.14285714285714457,5.5714285714285605
055550.KS,2023-06-26,22.0,36.8,16.5,41.9,26.2,-11.3,-3.8961038961038974,7.792207792207795,10.966810966810957
055550.KS,2023-07-24,17.5,31.0,21.7,32.9,20.8,-18.7,4.954954954954949,5.105105105105112,10.510510510510507
055550.KS,2023-08-22,36.7,95.7,17.8,64.1,26.8,-21.0,6.866952789699576,5.722460658082973,23.748211731044357
055550.KS,2023-09-19,61.0,165.8,46.9,71.7,35.7,-14.9,-6.291834002677376,2.9451137884872747,30.655957161981263
055550.KS,2023-10-24,18.7,41.2,21.6,41.0,12.5,-23.0,5.5714285714285605,5.142857142857138,19.714285714285708
055550.KS,2023-11-21,44.7,68.2,47.9,64.2,60.6,-17.3,4.059539918809207,17.050067658998657,32.34100135317996
055550.KS,2023-12-19,56.6,155.6,44.9,61.8,34.6,-14.1,-4.29128738621587,26.918075422626785,20.546163849154752
055550.KS,2024-01-19,25.6,43.2,40.3,43.6,19.2,-18.1,17.52717391304348,13.858695652173903,46.19565217391304
055550.KS,2024-02-20,56.2,195.0,11.0,83.2,17.4,-25.6,12.832369942196543,13.0635838150289,27.16763005780347
055550.KS,2024-03-20,58.8,185.0,25.3,87.0,19.9,-23.4,-14.139344262295083,-5.020491803278693,10.45081967213115
055550.KS,2024-04-18,11.9,23.9,18.4,30.1,11.0,-23.9,16.706443914081138,28.400954653937948,34.84486873508352
055550.KS,2024-05-21,50.1,135.1,23.4,87.3,26.9,-22.2,-5.214723926380371,12.474437627811863,9.81595092024541
055550.KS,2024-06-19,20.3,46.2,25.3,29.8,16.7,-16.3,16.07335490830637,16.28910463861921,6.796116504854366
055550.KS,2024-07-17,76.0,197.9,51.2,93.6,56.6,-19.3,2.230483271375472,5.018587360594795,-6.505576208178443
055550.KS,2024-08-14,41.8,136.2,15.0,69.0,16.2,-27.5,-2.0000000000000018,-2.3636363636363678,-11.909090909090914
055550.KS,2024-09-12,34.9,76.8,45.1,47.8,26.6,-21.9,4.823747680890533,-8.163265306122447,-12.337662337662337
055550.KS,2024-10-18,27.6,62.7,16.7,59.4,22.2,-22.8,-4.9557522123893865,-10.973451327433626,-15.398230088495579
055550.KS,2024-11-15,16.7,47.7,12.9,35.9,13.5,-26.3,-7.8212290502793325,-9.77653631284916,-2.9795158286778367
055550.KS,2024-12-13,11.1,21.3,27.1,23.6,13.2,-29.6,1.6161616161616266,-4.545454545454541,19.595959595959588
055550.KS,2025-01-15,36.8,27.5,58.0,50.0,63.7,-15.1,-3.6779324055665974,-4.970178926441349,37.972166998011936
055550.KS,2025-02-18,25.7,51.0,38.7,30.8,20.1,-12.2,-2.4767801857585092,7.533539731682137,43.240454076367385
055550.KS,2025-03-19,20.5,26.3,24.4,46.0,28.9,-23.1,1.1640211640211673,25.2910052910053,43.492063492063494
055550.KS,2025-04-16,35.6,60.3,36.9,63.7,40.7,-23.6,8.995815899581583,45.18828451882846,52.92887029288702
055550.KS,2025-05-19,60.0,182.1,25.2,66.7,36.7,-10.6,13.62763915547025,33.205374280230316,52.783109404990405
055550.KS,2025-06-18,60.7,200.0,29.4,72.3,24.6,-22.8,17.229729729729737,14.527027027027017,31.25
055550.KS,2025-07-16,59.4,200.0,13.8,86.7,19.8,-23.5,0.0,5.331412103746391,15.129682997118167
012330.KS,2022-09-01,18.6,41.9,21.9,32.3,19.9,-22.8,-6.6037735849056585,0.4716981132075526,0.9433962264151052
012330.KS,2022-10-04,19.4,23.0,40.7,40.8,17.4,-25.0,10.606060606060597,4.545454545454541,7.828282828282829
012330.KS,2022-11-02,44.5,80.1,49.0,73.8,45.5,-25.9,-2.73972602739726,-5.707762557077622,8.447488584474883
012330.KS,2022-11-30,38.1,63.5,59.6,38.4,45.6,-16.8,-2.8169014084507005,0.46948356807512415,6.572769953051649
012330.KS,2022-12-28,26.5,34.4,36.4,52.7,31.0,-22.2,-0.24154589371980784,3.1400966183574797,6.763285024154597
012330.KS,2023-01-30,19.4,67.5,1.8,37.0,18.1,-27.5,3.6319612590798966,15.012106537530268,16.22276029055689
012330.KS,2023-02-27,45.8,83.5,55.0,58.5,48.1,-16.0,-0.2336448598130869,6.074766355140193,7.476635514018692
012330.KS,2023-03-28,29.8,66.9,24.8,44.6,33.4,-20.8,11.241217798594839,3.512880562060894,11.007025761124112
012330.KS,2023-04-25,72.5,138.4,75.1,85.3,80.8,-17.3,-4.421052631578948,1.0526315789473717,-8.421052631578952
012330.KS,2023-05-25,26.9,81.3,19.3,38.0,19.6,-23.8,-2.643171806167399,1.3215859030837107,1.982378854625555
012330.KS,2023-06-26,19.8,30.5,21.1,41.2,22.4,-16.1,8.597285067873294,7.239819004524883,1.1312217194570096
012330.KS,2023-07-24,49.8,165.1,20.6,64.1,21.4,-22.3,-4.1666666666666625,-9.375,-16.833333333333332
012330.KS,2023-08-22,17.8,31.6,16.3,40.3,18.6,-17.6,3.04347826086957,0.6521739130434856,4.347826086956519
012330.KS,2023-09-19,46.6,87.1,47.1,59.6,48.1,-8.8,-8.227848101265822,-5.696202531645566,6.7510548523206815
012330.KS,2023-10-24,14.0,30.0,22.5,29.8,8.8,-21.3,6.436781609195408,-8.229885057471265,8.045977011494255
012330.KS,2023-11-21,35.5,61.6,35.4,63.9,38.2,-21.5,-3.455723542116629,3.6717062634989306,-3.455723542116629
012330.KS,2023-12-19,22.6,39.7,33.2,34.0,20.1,-13.9,-10.693512304250563,13.19910514541387,8.277404921700215
012330.KS,2024-01-19,12.8,26.8,34.0,21.5,11.7,-30.0,20.240480961923858,17.73547094188377,14.72945891783568
012330.KS,2024-02-20,46.9,115.6,32.7,86.5,27.1,-27.6,5.41666666666667,-6.874999999999998,-9.166666666666668
012330.KS,2024-03-20,62.6,200.0,45.0,66.0,27.5,-25.5,-7.114624505928857,-4.347826086956519,-15.612648221343871
012330.KS,2024-04-18,17.3,38.5,20.9,37.7,11.6,-22.0,-4.893617021276597,-2.553191489361706,4.042553191489362
012330.KS,2024-05-21,12.4,15.9,21.3,30.7,14.1,-20.2,8.277404921700215,-2.460850111856827,12.527964205816545
012330.KS,2024-06-19,46.6,37.0,71.5,72.4,72.9,-20.9,-5.371900826446286,-11.776859504132231,0.8264462809917328
012330.KS,2024-07-17,18.9,65.1,16.2,32.2,8.3,-27.4,-4.8034934497816595,6.768558951965065,10.698689956331876
012330.KS,2024-08-14,18.5,18.9,25.4,46.3,25.6,-23.7,-2.064220183486243,15.366972477064223,13.761467889908264
012330.KS,2024-09-12,34.4,42.6,60.2,41.3,44.4,-16.4,14.519906323185005,14.28571428571428,26.463700234192046
012330.KS,2024-10-18,68.7,150.9,62.6,87.9,63.4,-21.3,2.862985685071573,3.6809815950920255,-2.0449897750511203
012330.KS,2024-11-15,62.2,185.0,36.1,72.9,32.6,-15.5,-2.982107355864816,-1.391650099403574,-0.7952286282306154
012330.KS,2024-12-13,35.9,71.3,45.3,50.0,33.4,-20.7,3.8934426229508157,10.655737704918034,22.745901639344268
012330.KS,2025-01-15,40.4,96.0,36.7,60.1,28.2,-18.8,-2.1696252465483234,-5.522682445759363,20.512820512820507
012330.KS,2025-02-18,22.3,43.1,25.0,37.2,23.9,-17.9,8.870967741935477,0.6048387096774244,20.56451612903225
012330.KS,2025-03-19,68.6,124.1,77.4,83.0,76.8,-18.1,-11.296296296296294,10.925925925925917,17.037037037037027
012330.KS,2025-04-16,14.0,32.0,16.3,33.1,15.6,-26.9,4.175365344467652,27.55741127348643,28.601252609603335
012330.KS,2025-05-19,25.4,74.6,14.2,47.8,11.7,-21.2,20.040080160320638,19.839679358717444,19.43887775551103
012330.KS,2025-06-18,74.8,155.0,82.9,87.2,78.9,-29.9,2.003338898163598,5.509181969949917,26.043405676126884
012330.KS,2025-07-16,54.5,200.0,18.0,54.2,21.6,-21.3,-2.127659574468088,0.8183306055646433,47.299509001636665
028260.KS,2022-09-01,29.7,91.6,19.4,38.9,17.8,-19.4,-8.54700854700855,4.2735042735042805,-4.7863247863247915
028260.KS,2022-10-04,21.5,13.0,48.3,37.3,31.4,-22.3,11.214953271028039,10.280373831775691,1.0280373831775602
028260.KS,2022-11-02,51.5,111.8,49.0,75.1,44.2,-22.4,2.5210084033613356,-0.3361344537815114,-11.008403361344543
028260.KS,2022-11-30,47.8,127.6,38.1,53.5,33.0,-13.2,-3.2786885245901676,-8.688524590163937,-9.754098360655739
028260.KS,2022-12-28,31.9,61.1,37.3,50.9,25.8,-15.8,0.5084745762711895,-8.38983050847457,-9.830508474576272
028260.KS,2023-01-30,22.5,64.8,3.0,40.9,24.6,-20.9,-6.070826306914001,-10.708263069139967,-13.406408094435074
028260.KS,2023-02-27,22.6,26.7,54.3,29.9,29.2,-27.0,-2.9622980251346465,-1.1669658886894085,-7.001795332136441
028260.KS,2023-03-28,18.0,20.0,27.6,35.7,19.9,-13.2,-2.0351526364477346,-1.5726179463459777,0.7400555041628065
028260.KS,2023-04-25,19.8,34.0,24.5,35.0,21.9,-16.4,3.966005665722383,-3.021718602455148,-1.227573182247399
028260.KS,2023-05-25,41.6,107.0,33.1,53.7,27.4,-13.2,-3.3605812897366083,-5.9037238873751114,7.811080835604001
028260.KS,2023-06-26,20.1,31.0,26.1,36.9,20.9,-14.4,-3.477443609022557,2.3496240601503793,20.58270676691729
028260.KS,2023-07-24,19.3,24.7,29.4,35.4,23.5,-16.4,0.8763388510223846,1.850048685491723,14.605647517039921
028260.KS,2023-08-22,30.3,65.8,28.3,49.1,25.1,-17.0,5.115830115830122,14.575289575289574,56.660231660231666
028260.KS,2023-09-19,51.1,145.5,25.9,60.0,36.6,-12.3,-3.9485766758494023,17.814508723599644,43.434343434343425
028260.KS,2023-10-24,28.4,52.0,38.9,42.6,25.2,-16.7,13.479923518164426,12.523900573613766,34.1300191204589
028260.KS,2023-11-21,59.8,165.8,30.2,83.1,36.3,-16.4,8.087615838247686,36.731255265374884,25.021061499578767
028260.KS,2023-12-19,61.1,200.0,29.4,72.1,22.4,-18.4,-8.26188620420889,21.745908028059247,5.5339049103663385
028260.KS,2024-01-19,20.7,42.7,27.0,36.2,11.3,-13.8,37.892948173322004,19.201359388275275,29.226847918436704
028260.KS,2024-02-20,61.1,175.0,33.6,95.9,27.8,-26.8,-3.758471965495991,-8.564386937769564,-14.048059149722736
028260.KS,2024-03-20,48.1,175.0,34.4,42.6,17.2,-28.6,-10.179257362355953,-13.316261203585144,-4.545454545454541
028260.KS,2024-04-18,12.1,17.7,21.0,34.6,11.6,-24.3,5.773342836778328,8.410548823948671,-2.565930149679263
028260.KS,2024-05-21,29.6,71.2,24.4,54.7,22.9,-25.1,-8.760107816711592,-5.997304582210239,-20.95687331536388
028260.KS,2024-06-19,19.1,13.0,50.6,24.1,28.9,-21.2,12.333825701624823,10.118168389955695,-12.259970457902513
028260.KS,2024-07-17,54.4,143.5,38.3,82.0,28.8,-20.4,-8.284023668639051,-10.124917817225509,-22.2879684418146
028260.KS,2024-08-14,18.4,48.1,19.7,35.9,16.4,-27.9,6.88172043010753,-15.91397849462366,-4.731182795698929
028260.KS,2024-09-12,40.0,87.6,35.7,71.0,24.8,-19.2,-8.316566063044938,-20.321931589537222,-17.370892018779337
028260.KS,2024-10-18,12.8,22.3,21.3,30.2,13.0,-22.8,-14.191660570592536,-13.533284564740311,-16.60570592538405
028260.KS,2024-11-15,10.9,14.7,39.7,19.1,13.1,-32.1,1.278772378516635,13.299232736572897,4.347826086956519
028260.KS,2024-12-13,19.9,28.0,28.6,38.6,31.7,-27.6,-0.5050505050505083,3.703703703703698,38.72053872053871
028260.KS,2025-01-15,20.2,42.3,27.7,37.4,21.2,-27.5,12.436548223350252,-3.5532994923857864,53.46869712351945
028260.KS,2025-02-18,66.1,129.2,62.4,86.3,77.8,-25.1,-7.298720842738904,-7.900677200902939,21.444695259593672
028260.KS,2025-03-19,23.5,47.9,30.5,39.7,21.6,-22.4,-7.467532467532467,33.76623376623375,51.37987012987013
028260.KS,2025-04-16,15.9,28.0,19.2,43.2,18.2,-29.2,7.36842105263158,59.12280701754386,84.64912280701755
028260.KS,2025-05-19,39.8,108.1,29.7,53.4,25.4,-17.4,34.640522875817005,31.862745098039213,79.33006535947713
028260.KS,2025-06-18,56.8,200.0,13.4,85.2,17.5,-32.1,10.072815533980584,13.167475728155331,54.73300970873787
028260.KS,2025-07-16,60.6,165.0,44.8,81.2,34.3,-22.3,-11.02535832414554,16.041896361631757,56.28445424476296
066570.KS,2022-09-01,36.7,126.4,16.2,56.5,22.1,-37.8,-17.40020470829069,-0.10235414534288667,15.353121801432955
066570.KS,2022-10-04,13.7,13.0,45.6,21.5,22.0,-33.4,3.7174721189590976,10.780669144981413,38.5377942998761
066570.KS,2022-11-02,33.6,28.0,53.8,57.1,62.7,-33.7,16.60692951015532,17.204301075268823,30.107526881720425
066570.KS,2022-11-30,71.4,164.7,70.7,86.6,68.6,-33.6,-8.401639344262291,15.471311475409832,15.368852459016402
066570.KS,2022-12-28,27.3,64.3,37.2,47.6,23.2,-35.7,9.731543624161066,25.05592841163311,38.14317673378076
066570.KS,2023-01-30,44.6,146.2,3.0,73.7,28.6,-28.3,14.882772680937828,11.009174311926607,22.32415902140672
066570.KS,2023-02-27,72.5,200.0,64.2,82.1,48.8,-32.4,-0.7985803016858917,-0.08873114463177068,-12.422360248447205
066570.KS,2023-03-28,43.0,134.0,33.1,51.4,27.0,-30.4,-2.5939177101967803,10.465116279069765,-6.708407871198574
066570.KS,2023-04-25,23.1,35.5,40.3,42.3,21.6,-24.1,3.397612488521573,10.192837465564741,-3.489439853076215
066570.KS,2023-05-25,29.3,69.8,21.9,52.2,27.3,-24.8,9.680284191829491,-12.344582593250442,-3.730017761989346
066570.KS,2023-06-26,47.7,160.9,10.1,72.4,24.7,-29.5,-2.8340080971659964,-15.546558704453439,-20.40485829959514
066570.KS,2023-07-24,22.2,62.2,21.2,41.1,13.9,-27.2,-17.75,-12.416666666666664,-23.5
066570.KS,2023-08-22,6.1,13.0,14.5,17.2,15.1,-29.2,5.673758865248235,9.827760891590675,-0.911854103343468
066570.KS,2023-09-19,32.5,36.4,51.1,61.9,43.3,-30.0,0.7670182166826356,-5.752636625119845,-7.957813998082452
066570.KS,2023-10-24,32.4,99.0,18.6,49.0,23.9,-28.4,3.1398667935299773,-12.654614652711704,-11.893434823977167
066570.KS,2023-11-21,43.9,91.3,47.3,61.7,48.8,-29.7,-9.317343173431736,-9.77859778597786,-10.977859778597788
066570.KS,2023-12-19,26.1,24.6,59.8,28.8,42.3,-25.2,-6.612410986775174,-2.339776195320442,9.867751780264488
066570.KS,2024-01-19,13.9,28.5,24.2,29.2,12.7,-25.1,6.5359477124183,0.8714596949890963,22.113289760348586
066570.KS,2024-02-20,28.2,70.9,20.6,51.0,23.5,-24.9,-1.8404907975460127,-1.329243353783227,-2.249488752556239
066570.KS,2024-03-20,22.8,53.0,23.8,38.7,22.4,-23.7,-3.541666666666665,12.5,6.666666666666665
066570.KS,2024-04-18,15.5,31.7,23.3,37.0,13.8,-28.4,4.211663066954641,21.058315334773226,5.075593952483803
066570.KS,2024-05-21,28.2,79.5,17.4,52.7,22.3,-31.0,11.917098445595853,-0.932642487046631,-8.290155440414503
066570.KS,2024-06-19,60.1,126.6,68.9,86.8,58.3,-40.1,3.7962962962962976,-5.185185185185182,-18.240740740740748
066570.KS,2024-07-17,63.5,190.0,39.5,67.5,42.1,-21.5,-14.719000892060663,-13.202497769848353,-24.799286351471906
